,SOL,AMBIENT_TEMP_min,AMBIENT_TEMP_max,PRESSURE_min,PRESSURE_max,VOLUME_MIXING_RATIO_min,VOLUME_MIXING_RATIO_max,LOCAL_RELATIVE_HUMIDITY_min,LOCAL_RELATIVE_HUMIDITY_max,MARS_MONTH,MARS_YEAR,MARS_SOL_IN_MONTH
2588,2702,203.76,265.84,675.51,764.39,85.63,2952.0,0.7,18.46,49,4,7
2589,2703,203.74,266.76,676.24,765.1,85.18,5240.79,0.71,20.15,49,4,8
2590,2704,203.73,267.33,676.14,766.26,84.59,4414.22,0.88,22.9,49,4,9
2591,2705,203.89,265.08,677.38,767.78,89.72,3733.55,0.89,22.09,49,4,10
2592,2706,204.4,267.12,678.14,768.94,83.8,4195.22,0.9,25.52,49,4,11
2593,2707,203.64,267.78,680.03,771.17,87.71,4067.3,0.87,22.84,49,4,12
2594,2708,204.25,264.85,681.37,770.48,79.44,3705.75,0.86,18.78,49,4,13
2595,2709,205.11,265.72,681.21,770.55,90.86,3681.54,0.81,22.09,49,4,14
2596,2710,204.28,263.58,683.6,771.52,87.73,3801.54,0.77,23.21,49,4,15
2597,2711,204.16,264.53,684.67,772.25,82.65,3845.34,0.75,24.01,49,4,16
2598,2712,203.51,266.39,685.04,774.81,76.38,3788.69,0.78,22.37,49,4,17
2599,2713,206.12,267.55,686.19,775.51,76.53,5505.23,0.74,22.97,49,4,18
2600,2714,204.83,267.53,686.68,774.87,85.65,4840.66,0.86,20.52,49,4,19
2601,2715,203.91,268.14,686.92,773.93,78.47,4339.2,0.84,17.6,49,4,20
2602,2716,204.85,267.93,687.93,775.15,85.51,4557.05,0.76,15.74,49,4,21
2603,2717,204.75,269.28,689.77,774.0,85.82,4730.69,0.73,26.92,49,4,22
2604,2718,204.36,268.41,691.5,773.74,83.87,4526.05,0.71,23.85,49,4,23
2605,2719,205.12,269.2,693.91,774.69,75.15,4206.0,0.7,24.51,49,4,24
2606,2720,204.22,268.9,694.82,774.09,79.75,4053.84,0.69,19.13,49,4,25
2607,2721,203.96,261.0,696.96,779.37,68.14,3199.48,0.78,15.84,49,4,26
2608,2722,204.88,265.25,696.6,781.21,86.05,3361.43,0.75,16.16,49,4,27
2609,2723,203.73,265.93,695.75,780.36,77.53,4588.1,0.58,24.73,49,4,28
2610,2724,203.02,261.44,697.27,783.27,77.27,5484.39,0.5,26.07,49,4,29
2611,2725,207.35,263.88,701.18,783.82,81.31,9591.14,0.5,20.43,49,4,30
2612,2726,205.65,266.2,701.4,783.42,79.53,7953.69,0.6,26.21,49,4,31
2613,2727,205.46,269.39,704.13,783.21,75.77,7622.9,0.55,21.78,49,4,32
2614,2728,205.37,271.32,704.3,782.07,65.93,7221.33,0.51,27.16,49,4,33
2615,2729,204.14,270.19,705.68,781.72,76.19,7419.73,0.46,21.69,49,4,34
2616,2730,204.41,270.68,707.83,785.24,74.61,6824.85,0.45,27.2,49,4,35
2617,2731,202.37,269.58,710.06,789.15,66.32,6546.76,0.42,21.36,49,4,36
2618,2732,203.59,270.14,710.02,788.82,59.19,6135.96,0.42,17.83,49,4,37
2619,2733,204.09,268.91,710.29,791.1,62.66,5944.58,0.39,16.3,49,4,38
2620,2734,205.48,270.73,710.68,792.91,56.21,4420.9,0.51,20.06,49,4,39
2621,2735,206.52,277.61,714.16,795.69,53.53,4457.83,0.5,21.52,49,4,40
2622,2736,202.86,269.95,714.65,797.55,56.12,5756.95,0.63,17.4,49,4,41
2623,2737,203.54,262.9,715.87,797.39,58.51,4453.48,0.9,19.45,49,4,42
2624,2738,202.56,263.61,717.5,799.2,57.63,4500.06,0.81,15.9,49,4,43
2625,2739,204.62,262.16,718.39,798.85,57.52,4417.96,0.76,13.07,49,4,44
2626,2740,205.47,265.24,719.08,802.21,58.52,4733.19,0.69,17.35,49,4,45
2627,2741,204.24,265.04,719.93,802.92,62.03,4442.35,0.68,19.71,49,4,46
2628,2742,203.62,262.99,720.2,804.93,53.54,4051.85,0.69,22.57,49,4,47
2629,2743,203.53,264.3,721.5,803.34,58.72,4024.04,0.66,14.3,49,4,48
2630,2744,204.05,263.95,723.49,803.67,52.03,3923.99,0.64,13.04,49,4,49
2631,2745,203.49,263.75,724.85,806.59,58.37,6294.35,0.63,14.03,49,4,50
2632,2746,203.73,264.36,726.34,808.12,56.5,5086.87,0.8,14.36,49,4,51
2633,2747,203.16,264.49,727.99,810.86,57.97,4820.0,0.75,15.03,49,4,52
2634,2748,201.34,266.99,727.43,813.53,42.83,4580.87,0.71,17.86,49,4,53
2635,2749,204.93,265.27,730.19,811.21,41.65,4385.05,0.67,12.74,49,4,54
2636,2750,203.13,263.82,732.58,813.88,46.88,4061.73,0.67,11.76,50,4,0
2637,2751,202.2,265.1,732.86,815.46,53.1,3971.13,0.65,13.42,50,4,1
2638,2752,207.55,265.26,736.16,814.07,49.82,3905.91,0.63,14.68,50,4,2
2639,2753,205.65,266.56,737.42,818.93,54.17,3895.93,0.6,15.33,50,4,3
2640,2754,205.22,266.4,738.7,818.71,44.05,3798.43,0.59,14.4,50,4,4
2641,2755,204.57,265.29,741.68,821.86,51.95,6455.48,0.62,11.6,50,4,5
2642,2756,203.08,266.31,741.76,823.71,47.61,4969.07,0.78,12.04,50,4,6
2643,2757,203.81,265.29,744.27,821.97,51.93,4589.16,0.73,10.77,50,4,7
2644,2758,203.45,264.99,747.11,826.38,57.54,4261.36,0.7,15.92,50,4,8
2645,2759,203.92,265.87,747.15,826.85,48.14,4236.07,0.66,15.68,50,4,9
2646,2760,205.3,265.85,750.3,824.36,42.08,4054.83,0.64,12.04,50,4,10
2647,2761,204.61,266.79,751.94,831.27,48.03,3771.59,0.64,14.56,50,4,11
2648,2762,201.66,263.96,749.59,831.96,34.61,3793.18,0.61,10.6,50,4,12
2649,2763,203.74,267.54,755.27,834.3,44.0,3621.59,0.6,10.57,50,4,13
2650,2764,202.83,265.45,754.76,838.9,47.36,3536.08,0.59,14.82,50,4,14
2651,2765,205.49,266.58,757.33,836.14,43.17,3715.48,0.54,13.99,50,4,15
2652,2766,203.08,265.42,758.59,840.73,40.96,3957.81,0.68,13.93,50,4,16
2653,2767,204.51,266.0,755.98,841.8,46.54,3979.13,0.66,13.58,50,4,17
2654,2768,202.63,264.84,760.53,844.54,43.83,3769.73,0.66,11.54,50,4,18
2655,2769,205.83,264.56,760.52,847.95,52.05,3744.2,0.65,10.58,50,4,19
2656,2770,206.4,267.06,761.1,846.98,44.68,3874.04,0.61,10.83,50,4,20
2657,2771,201.87,273.81,766.09,851.09,33.51,5560.96,0.43,13.99,50,4,21
2658,2772,205.28,271.33,766.58,851.45,44.03,4518.78,0.51,11.71,50,4,22
2659,2773,208.11,269.16,768.73,849.85,44.14,5457.76,0.38,10.22,50,4,23
2660,2774,203.11,267.68,770.03,852.63,47.59,5809.82,0.36,10.12,50,4,24
2661,2775,203.92,268.06,770.21,851.82,45.15,5236.48,0.39,10.13,50,4,25
2662,2776,204.11,270.8,777.36,857.84,40.77,5180.53,0.35,11.23,50,4,26
2663,2777,203.94,269.84,777.26,861.29,40.42,4123.64,0.43,12.19,50,4,27
2664,2778,204.28,269.77,784.34,861.24,40.15,4819.18,0.34,9.98,50,4,28
2665,2779,203.92,269.62,778.96,866.27,41.65,4495.0,0.36,9.2,50,4,29
2666,2780,206.21,268.62,780.29,865.91,51.65,11779.8,0.3,9.53,50,4,30
2667,2781,205.81,275.66,781.16,870.13,47.7,8385.27,0.65,9.03,50,4,31
2668,2782,206.54,275.87,777.46,867.45,39.8,7952.02,0.58,13.74,50,4,32
2669,2783,205.59,276.83,781.22,872.73,37.81,7638.22,0.54,10.59,50,4,33
2670,2784,205.49,279.18,781.36,871.85,44.3,5911.97,0.59,11.73,50,4,34
2671,2785,205.82,276.35,781.15,872.43,48.67,5766.26,0.56,12.13,50,4,35
2672,2786,204.04,279.46,788.95,874.22,60.06,5798.44,0.5,11.96,50,4,36
2673,2787,204.41,275.89,785.0,874.9,43.25,5232.87,0.54,10.28,50,4,37
2674,2788,202.08,273.74,789.71,874.97,43.99,4893.39,0.52,12.69,50,4,38
2675,2789,204.83,274.46,791.59,879.91,34.86,5396.71,0.46,12.04,50,4,39
2676,2790,206.28,276.85,790.96,878.62,33.22,9254.14,0.45,11.01,50,4,40
2677,2791,207.1,275.88,791.74,889.69,52.76,6905.88,0.7,10.32,50,4,41
2678,2792,205.1,270.01,797.08,887.12,40.25,6732.85,0.61,10.32,50,4,42
2679,2793,204.13,269.64,800.55,897.77,46.78,6174.07,0.57,12.5,50,4,43
2680,2794,126.5,273.86,800.95,891.97,38.02,6491.56,0.52,10.28,50,4,44
2681,2795,206.83,271.2,803.64,903.54,48.7,5426.32,0.55,13.24,50,4,45
2682,2796,124.59,273.24,794.66,898.21,43.76,5438.87,0.51,10.56,50,4,46
2683,2797,207.56,270.46,795.44,906.52,48.53,4966.64,0.51,11.25,50,4,47
2684,2798,206.35,272.66,800.3,905.82,52.37,4785.74,0.51,9.71,50,4,48
2685,2801,220.79,271.66,792.34,890.28,121.12,4706.48,0.46,3.3,50,4,51
2686,2802,208.72,271.63,791.78,912.36,46.07,7663.94,0.46,8.7,50,4,52
2687,2803,207.56,273.17,797.61,912.96,50.61,6915.43,0.69,7.21,50,4,53
2688,2804,208.39,270.51,796.5,914.27,52.25,5292.28,0.7,7.58,50,4,54
2689,2805,209.72,219.64,888.18,910.81,61.48,112.84,3.7,9.1,51,4,0
2690,2807,222.16,271.4,805.92,889.47,138.54,5018.49,0.59,4.4,51,4,2
2691,2808,208.68,268.12,807.35,920.93,53.9,4970.37,0.56,11.61,51,4,3
2692,2809,206.04,266.43,809.7,921.04,58.68,4889.51,0.53,8.14,51,4,4
2693,2810,206.68,268.09,814.04,919.87,65.78,4414.24,0.54,9.59,51,4,5
2694,2811,206.77,273.04,812.86,919.13,65.17,4241.56,0.54,9.12,51,4,6
2695,2812,207.86,266.03,813.57,917.75,67.18,4588.59,0.48,9.54,51,4,7
2696,2813,204.03,267.89,816.75,918.52,49.57,4221.28,0.49,11.94,51,4,8
2697,2814,205.47,266.41,817.44,921.19,50.93,6463.7,0.48,10.68,51,4,9
2698,2815,206.02,266.73,818.19,918.37,44.92,5814.61,0.72,10.97,51,4,10
2699,2816,207.08,264.8,818.43,921.56,55.53,5705.37,0.65,8.79,51,4,11
2700,2817,206.11,265.84,821.12,923.7,53.13,5653.58,0.59,9.86,51,4,12
2701,2818,209.27,267.12,820.64,924.17,59.08,5827.67,0.54,10.29,51,4,13
2702,2819,205.4,267.36,820.57,925.29,41.04,5568.77,0.51,11.62,51,4,14
2703,2820,205.65,273.27,822.03,925.26,45.6,5023.73,0.52,9.94,51,4,15
2704,2821,207.15,270.52,823.07,925.47,39.94,4571.09,0.52,11.99,51,4,16
2705,2822,206.7,273.17,825.37,924.32,49.27,4325.91,0.53,10.42,51,4,17
2706,2823,202.48,271.97,826.67,926.73,47.18,4350.81,0.5,10.63,51,4,18
2707,2824,207.4,271.96,830.28,928.24,48.45,4191.04,0.48,11.0,51,4,19
2708,2825,206.71,272.3,830.55,928.28,35.69,4359.87,0.45,9.94,51,4,20
2709,2826,204.17,262.56,833.47,926.61,32.95,4060.85,0.57,12.48,51,4,21
2710,2827,202.91,274.23,833.55,924.46,31.97,4762.37,0.47,11.48,51,4,22
2711,2828,205.41,264.62,833.77,931.73,42.94,4040.46,0.53,9.21,51,4,23
2712,2829,204.32,267.89,837.22,928.94,37.38,4012.11,0.51,9.83,51,4,24
2713,2830,205.39,270.74,833.95,931.19,46.94,4149.73,0.47,13.0,51,4,25
2714,2831,202.98,271.88,829.64,929.01,40.28,4207.11,0.46,10.47,51,4,26
2715,2832,205.9,269.23,830.89,929.14,42.79,4263.85,0.42,12.37,51,4,27
2716,2833,205.76,270.86,832.71,931.44,44.06,3999.56,0.46,11.39,51,4,28
2717,2834,204.35,265.12,830.54,931.78,51.59,3356.58,0.54,10.29,51,4,29
2718,2835,129.07,272.12,834.23,927.21,50.12,3645.09,0.46,12.64,51,4,30
2719,2836,205.64,269.6,833.7,932.34,35.42,4000.95,0.4,13.57,51,4,31
2720,2837,205.17,272.38,836.04,934.67,45.65,3560.59,0.45,14.95,51,4,32
2721,2838,203.99,269.16,839.79,934.25,36.67,3487.0,0.44,11.69,51,4,33
2722,2839,204.06,271.01,835.78,931.9,32.3,3577.36,0.42,9.13,51,4,34
2723,2840,198.47,272.05,836.35,929.87,36.22,8085.04,0.43,8.53,51,4,35
2724,2841,205.15,266.74,838.73,931.71,36.63,5496.14,0.81,8.33,51,4,36
2725,2842,205.11,269.18,836.85,932.06,34.26,5751.96,0.7,10.0,51,4,37
2726,2843,203.78,269.97,837.76,930.54,31.7,6205.15,0.6,12.44,51,4,38
2727,2844,203.96,271.55,838.44,932.56,30.56,5809.74,0.58,11.8,51,4,39
2728,2845,204.93,269.83,839.46,930.26,29.09,5234.2,0.57,11.63,51,4,40
2729,2846,203.1,265.58,832.33,926.82,42.73,4889.81,0.57,12.04,51,4,41
2730,2847,206.29,270.21,831.18,930.05,50.06,4572.19,0.58,10.95,51,4,42
2731,2848,207.12,271.65,832.5,930.78,44.19,5136.38,0.5,10.85,51,4,43
2732,2849,206.05,271.63,830.97,926.62,34.6,4975.56,0.49,10.02,51,4,44
2733,2850,205.53,271.77,832.17,925.75,34.26,4750.52,0.49,10.68,51,4,45
2734,2851,204.55,270.52,828.77,922.83,46.38,4648.73,0.47,13.25,51,4,46
2735,2852,205.14,273.92,826.89,926.03,45.26,8729.42,0.5,11.42,51,4,47
2736,2853,206.33,268.51,827.21,923.76,56.57,6060.4,0.74,14.35,51,4,48
2737,2854,206.01,269.34,825.9,924.99,44.04,5221.7,0.71,14.17,51,4,49
2738,2855,205.62,267.82,831.62,926.35,44.17,4926.65,0.68,12.68,51,4,50
2739,2856,205.39,270.66,832.13,928.27,43.13,4382.61,0.61,14.91,51,4,51
2740,2857,204.05,269.87,833.63,926.43,38.4,4444.64,0.55,13.05,51,4,52
2741,2858,203.97,267.85,832.81,926.97,39.73,4356.87,0.53,10.26,51,4,53
2742,2859,203.81,271.97,830.71,926.88,40.27,4662.62,0.48,9.98,51,4,54
2743,2860,203.49,269.55,834.04,925.42,33.56,4114.08,0.51,11.83,52,4,0
2744,2861,203.8,271.88,833.66,926.53,29.85,4489.83,0.45,13.0,52,4,1
2745,2862,203.14,269.38,829.83,922.72,34.48,7400.88,0.45,12.89,52,4,2
2746,2863,202.47,270.14,829.49,923.12,36.1,5350.65,0.69,12.65,52,4,3
2747,2864,203.58,270.66,829.69,922.83,41.05,5057.87,0.64,10.05,52,4,4
2748,2865,204.31,271.28,827.91,921.09,34.76,5245.9,0.58,11.23,52,4,5
2749,2866,204.31,269.56,827.95,918.43,32.87,5149.55,0.55,12.05,52,4,6
2750,2867,204.03,270.34,829.07,918.24,37.92,5075.67,0.49,13.01,52,4,7
2751,2868,203.44,270.19,828.87,919.54,42.08,4988.43,0.44,15.07,52,4,8
2752,2869,204.48,266.04,824.24,918.62,41.42,3896.48,0.51,12.84,52,4,9
2753,2870,203.2,271.61,823.45,917.38,42.21,4539.28,0.42,11.72,52,4,10
2754,2871,202.95,269.42,824.66,916.07,50.4,4321.89,0.5,14.02,52,4,11
2755,2872,205.59,273.23,823.01,914.57,41.88,7135.37,0.55,15.35,52,4,12
2756,2873,204.17,264.25,821.67,914.33,37.17,5523.05,0.68,15.85,52,4,13
2757,2874,205.63,271.7,821.72,914.72,49.74,4921.37,0.65,15.76,52,4,14
2758,2875,203.86,265.9,822.2,911.65,49.47,4616.15,0.62,13.1,52,4,15
2759,2876,202.63,268.17,819.73,912.82,42.05,5196.37,0.57,11.82,52,4,16
2760,2877,202.03,270.48,819.61,909.61,35.09,4779.51,0.57,11.78,52,4,17
2761,2878,203.34,271.86,822.39,910.7,32.03,4893.3,0.52,13.45,52,4,18
2762,2879,204.03,268.85,820.07,910.16,49.5,4680.89,0.51,17.24,52,4,19
2763,2880,202.51,277.26,821.11,908.23,37.62,6607.6,0.59,13.7,52,4,20
2764,2881,202.9,272.07,822.04,907.97,41.75,5991.57,0.63,14.35,52,4,21
2765,2882,202.76,267.99,821.25,908.53,39.78,4810.69,0.65,12.4,52,4,22
2766,2883,202.36,271.27,820.37,911.0,33.82,4767.42,0.59,11.74,52,4,23
2767,2884,202.03,272.5,819.3,904.59,35.31,5098.9,0.51,13.68,52,4,24
2768,2885,203.02,268.5,818.37,902.8,39.1,4453.34,0.54,16.04,52,4,25
2769,2886,203.26,268.5,817.52,901.04,46.71,4695.43,0.6,16.59,52,4,26
2770,2887,203.05,267.08,819.95,897.81,33.27,4529.04,0.58,11.99,52,4,27
2771,2888,204.28,270.02,816.36,903.04,48.16,5083.66,0.49,12.21,52,4,28
2772,2889,203.25,269.15,817.73,906.65,35.06,4043.41,0.6,12.87,52,4,29
2773,2890,201.68,265.66,815.25,903.76,27.87,4107.81,0.57,13.09,52,4,30
2774,2891,203.44,272.0,812.27,898.34,33.3,4858.18,0.44,13.51,52,4,31
2775,2892,203.25,270.52,811.68,899.0,33.65,4646.76,0.45,17.1,52,4,32
2776,2893,202.92,264.51,808.41,895.08,40.67,3933.17,0.53,13.1,52,4,33
2777,2894,203.7,271.7,811.62,897.54,50.17,3995.43,0.48,14.51,52,4,34
2778,2895,204.12,270.56,809.95,899.24,47.08,3886.12,0.5,16.78,52,4,35
2779,2896,203.68,270.17,809.53,896.98,40.99,3966.41,0.47,13.89,52,4,36
2780,2897,202.55,269.68,804.79,893.35,42.47,3872.24,0.47,16.48,52,4,37
2781,2898,203.79,268.62,808.19,890.82,37.71,3728.05,0.47,15.46,52,4,38
2782,2899,203.3,270.37,808.09,889.95,43.51,3915.76,0.42,11.84,52,4,39
2783,2900,202.01,270.19,805.89,888.82,37.9,8581.96,0.51,14.1,52,4,40
2784,2901,202.96,271.73,806.78,890.0,45.89,5795.08,0.72,11.73,52,4,41
2785,2902,203.82,265.7,804.63,891.96,33.6,5826.8,0.66,16.1,52,4,42
2786,2903,204.46,271.77,803.82,891.79,44.92,5416.27,0.64,14.89,52,4,43
2787,2904,201.91,268.98,801.33,885.74,32.5,5095.26,0.63,15.58,52,4,44
2788,2905,201.47,270.44,804.39,881.61,34.05,5497.02,0.53,10.42,52,4,45
2789,2906,201.91,271.92,801.48,884.5,34.45,5295.23,0.51,12.84,52,4,46
2790,2907,204.58,268.8,802.38,884.27,43.92,4241.85,0.58,15.29,52,4,47
2791,2908,201.35,270.59,801.82,888.87,45.79,4669.87,0.52,19.16,52,4,48
2792,2909,201.9,269.73,802.46,889.15,39.6,4364.44,0.54,18.32,52,4,49
2793,2910,204.21,272.95,801.43,888.9,34.23,4386.44,0.5,13.23,52,4,50
2794,2911,202.15,271.0,795.77,878.24,37.49,4071.86,0.54,13.9,52,4,51
2795,2912,202.71,272.08,798.72,881.56,38.32,4051.86,0.51,10.82,52,4,52
2796,2913,202.89,276.13,797.01,881.33,40.54,6597.85,0.58,15.59,52,4,53
2797,2914,202.2,272.68,797.4,876.63,36.72,6023.14,0.69,16.97,52,4,54
2798,2915,203.45,267.29,800.7,880.49,36.02,5085.92,0.69,18.11,53,4,0
2799,2916,204.0,270.09,797.23,880.45,39.72,4542.97,0.62,16.57,53,4,1
2800,2917,201.51,268.73,801.39,881.04,32.84,3985.81,0.63,13.42,53,4,2
2801,2918,201.75,268.17,793.47,874.58,39.77,4062.41,0.58,15.25,53,4,3
2802,2919,202.71,269.24,795.52,873.78,30.94,3904.98,0.58,15.79,53,4,4
2803,2920,203.25,267.73,793.66,870.71,27.28,3838.25,0.57,17.93,53,4,5
2804,2921,203.27,268.25,796.84,870.71,30.65,3870.93,0.5,14.58,53,4,6
2805,2922,204.52,269.18,796.14,880.62,42.29,3762.67,0.51,19.54,53,4,7
2806,2923,204.42,268.19,792.61,875.05,28.31,3383.35,0.57,13.2,53,4,8
2807,2924,204.44,267.34,792.6,877.96,44.16,3113.73,0.6,13.98,53,4,9
2808,2925,202.8,271.73,787.3,868.32,42.91,6065.81,0.76,16.15,53,4,10
2809,2926,202.21,271.77,791.52,874.76,42.37,4942.37,0.76,16.66,53,4,11
2810,2927,203.65,259.39,787.48,870.4,44.55,4216.36,0.76,17.22,53,4,12
2811,2928,204.62,257.37,791.4,871.73,46.22,3985.69,0.73,15.46,53,4,13
2812,2929,201.99,257.33,785.97,876.15,40.64,3678.88,0.73,11.44,53,4,14
2813,2930,201.06,264.08,788.45,872.39,34.21,2983.08,0.85,13.79,53,4,15
2814,2931,203.46,261.56,784.18,875.73,44.37,2788.39,0.86,15.3,53,4,16
2815,2932,200.82,262.96,781.27,865.53,30.56,2996.9,0.81,17.42,53,4,17
2816,2933,203.04,259.84,786.93,875.81,35.64,2606.88,0.84,16.92,53,4,18
2817,2934,203.08,265.19,782.47,868.17,31.48,4111.6,0.52,16.77,53,4,19
2818,2935,202.93,268.09,786.24,875.65,47.17,3814.32,0.55,12.77,53,4,20
2819,2936,203.69,270.17,781.37,883.13,50.19,3745.87,0.53,14.07,53,4,21
2820,2937,202.83,269.92,775.78,882.45,44.96,5994.88,0.72,17.39,53,4,22
2821,2938,202.87,268.89,764.07,880.45,41.3,5607.65,0.66,17.4,53,4,23
2822,2939,203.46,270.85,756.01,880.05,31.85,5621.48,0.6,15.9,53,4,24
2823,2940,204.8,269.52,751.27,885.96,33.38,5088.5,0.58,13.04,53,4,25
2824,2941,203.88,265.43,752.79,886.29,39.82,3430.2,0.77,10.4,53,4,26
2825,2942,204.92,264.91,756.34,876.91,48.97,3376.03,0.72,11.52,53,4,27
2826,2943,204.85,265.1,757.13,874.27,45.32,3301.56,0.73,15.19,53,4,28
2827,2944,203.85,265.05,760.13,867.13,30.05,3259.89,0.69,12.6,53,4,29
2828,2945,203.62,268.6,766.51,861.91,45.09,3520.96,0.63,12.08,53,4,30
2829,2946,204.56,269.22,767.79,859.77,34.53,4992.69,0.75,14.72,53,4,31
2830,2947,201.8,264.33,766.08,860.97,33.79,3954.8,0.89,9.06,53,4,32
2831,2948,202.22,261.74,766.28,859.18,44.46,3401.39,0.93,10.94,53,4,33
2832,2949,200.01,262.42,765.56,858.76,33.77,2985.05,0.95,12.5,53,4,34
2833,2950,202.89,263.68,765.28,860.41,46.42,3024.93,0.92,18.31,53,4,35
2834,2951,205.11,261.22,764.96,859.05,47.53,2942.5,0.9,17.02,53,4,36
2835,2952,203.78,259.85,763.16,859.83,44.72,3071.27,0.85,14.59,53,4,37
2836,2953,203.05,259.38,763.42,858.86,40.92,2638.55,0.91,12.4,53,4,38
2837,2954,202.15,264.52,762.45,858.94,43.17,2830.17,0.86,11.57,53,4,39
2838,2955,204.04,262.94,764.99,860.81,45.77,2711.56,0.86,15.26,53,4,40
2839,2956,203.0,219.76,830.58,858.86,48.61,126.87,4.18,17.18,53,4,41
2840,2958,217.69,258.94,762.79,825.42,113.08,2683.03,0.84,4.69,53,4,43
2841,2959,201.36,263.02,761.68,856.39,47.85,3128.04,0.74,14.29,53,4,44
2842,2960,201.38,263.08,766.63,856.06,44.85,2754.42,0.78,15.5,53,4,45
2843,2961,201.53,263.83,762.47,854.44,37.36,2863.43,0.75,16.0,53,4,46
2844,2962,202.15,260.99,763.97,857.33,48.43,2865.36,0.74,20.39,53,4,47
2845,2963,202.92,263.71,767.89,857.53,45.89,2888.91,0.71,17.96,53,4,48
2846,2964,201.94,256.38,764.87,853.84,38.0,2356.52,0.83,17.89,53,4,49
2847,2965,199.82,257.2,767.44,854.05,38.51,2302.95,0.81,12.66,53,4,50
2848,2966,198.43,260.49,762.49,852.41,34.11,3625.36,0.86,14.52,53,4,51
2849,2967,201.7,257.76,768.6,851.81,35.29,3013.61,1.04,19.4,53,4,52
2850,2968,201.43,269.08,764.35,852.98,36.01,4617.95,0.77,18.41,53,4,53
2851,2969,201.12,269.09,767.39,852.19,45.15,4460.45,0.73,25.02,53,4,54
2852,2970,203.2,267.66,768.29,854.87,43.09,3623.39,0.76,19.3,54,4,0
2853,2971,197.78,260.25,764.96,854.53,31.57,3558.89,0.74,14.19,54,4,1
2854,2972,200.14,268.42,768.86,852.91,39.61,3630.38,0.71,12.23,54,4,2
2855,2973,199.24,266.55,764.59,850.55,37.15,3629.47,0.69,13.1,54,4,3
2856,2974,199.33,265.29,768.5,849.7,41.66,3817.14,0.65,26.36,54,4,4
2857,2975,200.42,263.92,768.4,849.32,39.25,3240.45,0.69,20.11,54,4,5
2858,2976,201.56,265.61,767.62,847.57,43.45,4546.49,0.84,23.91,54,4,6
2859,2977,200.9,260.7,767.4,848.08,46.62,3726.46,0.9,22.33,54,4,7
2860,2978,197.94,258.28,764.07,847.75,39.6,3461.61,0.86,23.26,54,4,8
2861,2979,202.33,261.05,767.29,847.38,40.07,3633.19,0.79,24.3,54,4,9
2862,2980,198.36,263.45,765.9,850.04,38.34,3710.4,0.76,26.62,54,4,10
2863,2981,199.19,266.75,765.07,845.43,37.69,4153.68,0.68,27.92,54,4,11
2864,2982,123.28,269.48,769.72,846.01,40.66,3734.46,0.68,23.04,54,4,12
2865,2983,200.89,263.17,770.55,848.51,49.21,3370.39,0.69,24.05,54,4,13
2866,2984,199.9,263.45,766.9,846.93,40.49,3227.17,0.69,25.55,54,4,14
2867,2985,198.67,265.08,769.12,846.82,39.28,3250.74,0.67,24.13,54,4,15
2868,2986,200.06,266.21,767.52,849.19,39.83,4398.43,0.81,23.55,54,4,16
2869,2987,201.01,254.24,765.71,849.92,39.74,3554.46,0.92,21.92,54,4,17
2870,2988,200.85,254.37,765.37,846.3,32.6,3512.81,0.87,16.5,54,4,18
2871,2989,199.63,254.47,767.24,845.42,43.67,3307.1,0.84,14.42,54,4,19
2872,2990,198.89,253.75,768.2,845.34,38.61,3431.06,0.79,18.79,54,4,20
2873,2991,199.38,256.95,767.95,846.44,38.32,2332.52,0.95,19.97,54,4,21
2874,2992,199.33,255.62,769.51,845.99,31.96,2234.75,0.95,19.37,54,4,22
2875,2993,200.3,259.42,771.55,850.53,34.13,2120.42,0.95,18.96,54,4,23
2876,2994,200.41,255.75,768.92,851.4,38.32,2087.45,0.93,18.81,54,4,24
2877,2995,199.64,254.64,766.7,849.7,41.45,2022.72,0.95,16.79,54,4,25
2878,2996,199.61,261.53,766.95,849.9,38.97,3171.49,0.93,18.52,54,4,26
2879,2997,199.11,258.38,770.04,850.9,38.52,2322.56,1.12,13.89,54,4,27
2880,2998,199.08,258.79,770.24,848.89,38.2,2295.64,1.07,25.27,54,4,28
2881,2999,199.55,260.45,770.26,851.16,41.01,2428.06,1.0,22.02,54,4,29
2882,3000,198.89,256.51,772.11,849.25,43.14,2274.82,0.98,23.08,54,4,30
2883,3001,199.25,255.93,775.0,850.24,42.58,2049.84,0.99,17.74,54,4,31
2884,3002,199.31,253.77,771.57,851.33,43.7,1973.11,1.0,19.88,54,4,32
2885,3003,198.93,257.92,768.78,846.57,27.76,2208.28,0.92,23.17,54,4,33
2886,3004,198.69,257.75,770.13,847.23,35.95,2529.15,0.82,25.73,54,4,34
2887,3005,198.77,260.07,770.85,850.09,37.95,2150.57,0.89,29.65,54,4,35
2888,3006,200.34,253.12,772.78,848.02,38.71,1728.87,0.98,26.57,54,4,36
2889,3007,199.47,262.71,773.39,847.64,43.96,2545.98,1.02,17.88,54,4,37
2890,3008,199.24,256.7,775.51,848.24,40.82,2083.52,1.15,16.19,54,4,38
2891,3009,201.48,254.12,775.93,849.74,37.69,2057.09,1.08,21.5,54,4,39
2892,3010,199.03,257.45,773.96,853.56,35.12,2096.22,1.03,25.81,54,4,40
2893,3011,198.24,255.98,773.79,855.91,30.19,2048.5,1.0,26.49,54,4,41
2894,3012,198.53,251.72,774.31,855.4,35.63,1953.14,1.0,21.81,54,4,42
